Orthogroup	Cx_molestus	Cx_pallens	Cx_pipiens	Cx_quinquefasciatus	Cx_tarsalis	ingroup_count	compartment
OG0000675	2	2	2	2	0	4	core
OG0000676	2	2	1	2	1	4	core
OG0000677	1	2	2	2	1	4	core
OG0000678	2	2	2	2	0	4	core
OG0000679	1	2	2	2	1	4	core
OG0000680	1	2	2	2	1	4	core
OG0000681	2	1	2	2	1	4	core
OG0000682	2	2	1	2	1	4	core
OG0000683	1	2	2	2	1	4	core
OG0000684	1	2	2	2	1	4	core
OG0000685	2	2	2	2	0	4	core
OG0000686	2	1	2	2	1	4	core
OG0000687	2	2	1	2	1	4	core
OG0000688	2	1	2	2	1	4	core
OG0000689	0	1	3	3	1	3	shell
OG0000690	2	2	1	2	1	4	core
OG0000691	1	2	2	2	1	4	core
OG0000692	2	1	2	2	1	4	core
OG0000693	2	1	2	2	1	4	core
OG0000694	2	1	2	2	1	4	core
OG0000695	2	2	2	2	0	4	core
OG0000696	2	2	1	2	1	4	core
OG0000697	1	2	1	3	1	4	core
OG0000698	1	2	2	2	1	4	core
OG0000699	2	2	1	2	1	4	core
OG0000700	2	2	1	2	1	4	core
OG0000701	2	1	2	2	1	4	core
OG0000702	2	1	2	2	1	4	core
OG0000703	1	0	1	3	3	3	shell
OG0000704	2	2	1	2	1	4	core
OG0000705	2	2	1	2	1	4	core
OG0000706	2	1	2	2	1	4	core
OG0000707	2	1	2	2	1	4	core
OG0000708	2	1	2	2	1	4	core
OG0000709	2	1	2	2	1	4	core
OG0000710	1	2	2	2	1	4	core
OG0000711	2	2	1	2	1	4	core
OG0000712	1	1	2	3	1	4	core
OG0000713	1	2	1	3	1	4	core
OG0000714	1	0	3	3	1	3	shell
OG0000715	2	1	2	2	1	4	core
OG0000716	1	1	2	3	1	4	core
OG0000717	1	1	2	2	2	4	core
OG0000718	2	2	1	2	1	4	core
OG0000719	1	2	2	2	1	4	core
OG0000720	2	2	1	2	1	4	core
OG0000721	1	2	2	2	1	4	core
OG0000722	2	1	2	2	1	4	core
OG0000723	1	2	2	2	1	4	core
OG0000724	1	2	2	2	1	4	core
OG0000725	1	2	2	2	1	4	core
OG0000726	2	1	2	2	1	4	core
OG0000727	2	1	2	2	1	4	core
OG0000728	1	1	2	3	1	4	core
OG0000729	2	1	2	2	1	4	core
OG0000730	1	2	2	2	1	4	core
OG0000731	2	0	2	3	1	3	shell
OG0000732	2	2	2	1	1	4	core
OG0000733	2	2	1	2	1	4	core
OG0000734	2	2	2	2	0	4	core
OG0000735	2	2	2	2	0	4	core
OG0000736	2	2	1	3	0	4	core
OG0000737	2	2	2	2	0	4	core
OG0000738	2	2	2	2	0	4	core
OG0000739	1	2	2	2	1	4	core
OG0000740	1	1	3	3	0	4	core
OG0000741	2	1	2	3	0	4	core
OG0000742	1	1	1	1	4	4	core
OG0000743	2	2	2	2	0	4	core
OG0000744	2	2	2	2	0	4	core
OG0000745	1	2	2	2	1	4	core
OG0000746	1	1	1	1	4	4	core
OG0000747	2	1	2	2	1	4	core
OG0000748	1	2	2	2	1	4	core
OG0000749	2	1	1	3	1	4	core
OG0000750	2	2	2	2	0	4	core
OG0000751	2	2	2	2	0	4	core
OG0000752	1	2	1	2	2	4	core
OG0000753	2	1	2	2	1	4	core
OG0000754	2	2	2	2	0	4	core
OG0000755	2	1	2	2	1	4	core
OG0000756	2	2	2	2	0	4	core
OG0000757	2	2	2	2	0	4	core
OG0000758	2	1	2	2	1	4	core
OG0000759	2	1	2	2	1	4	core
OG0000760	2	2	2	2	0	4	core
OG0000761	2	2	2	2	0	4	core
OG0000762	1	2	2	2	1	4	core
OG0000763	1	1	2	2	2	4	core
OG0000764	2	2	2	2	0	4	core
OG0000765	2	2	1	2	1	4	core
OG0000766	2	2	2	2	0	4	core
OG0000767	1	1	2	3	1	4	core
OG0000768	2	2	2	2	0	4	core
OG0000769	1	3	1	3	0	4	core
OG0000770	1	1	1	3	2	4	core
OG0000771	2	2	2	2	0	4	core
OG0000772	2	2	2	2	0	4	core
OG0000773	1	2	2	2	1	4	core
OG0000774	2	2	1	2	1	4	core
OG0000775	2	2	2	2	0	4	core
OG0000776	2	1	2	2	1	4	core
OG0000777	2	1	2	2	1	4	core
OG0000778	2	2	1	2	1	4	core
OG0000779	1	1	2	2	2	4	core
OG0000780	2	2	2	2	0	4	core
OG0000781	1	2	2	2	1	4	core
OG0000782	2	1	2	2	1	4	core
OG0000783	1	0	2	1	4	3	shell
OG0000784	2	2	2	2	0	4	core
OG0000785	2	2	1	3	0	4	core
OG0000786	2	1	1	4	0	4	core
OG0000787	2	2	2	2	0	4	core
OG0000788	2	2	1	2	1	4	core
OG0000789	2	2	2	2	0	4	core
OG0000790	1	2	2	2	1	4	core
OG0000791	2	2	1	2	1	4	core
OG0000792	1	1	2	2	2	4	core
OG0000793	2	2	1	2	1	4	core
OG0000794	2	2	2	2	0	4	core
OG0000795	2	2	1	2	1	4	core
OG0000796	1	2	2	2	1	4	core
OG0000797	2	2	2	2	0	4	core
OG0000798	1	2	2	2	1	4	core
OG0000799	2	2	1	2	1	4	core
OG0000800	1	2	1	3	1	4	core
OG0000801	2	2	1	2	1	4	core
OG0000802	2	2	1	2	1	4	core
OG0000803	2	2	2	2	0	4	core
OG0000804	2	2	2	2	0	4	core
OG0000805	1	2	2	2	1	4	core
OG0000806	1	2	2	2	1	4	core
OG0000807	2	2	1	2	1	4	core
OG0000808	2	1	2	2	1	4	core
OG0000809	1	1	1	4	1	4	core
OG0000810	1	1	2	3	1	4	core
OG0000811	2	2	2	2	0	4	core
OG0000812	2	2	2	2	0	4	core
OG0000813	2	2	1	2	1	4	core
OG0000814	2	2	2	2	0	4	core
OG0000815	2	2	2	2	0	4	core
OG0000816	1	2	2	2	1	4	core
OG0000817	2	1	2	2	1	4	core
OG0000818	2	2	2	2	0	4	core
OG0000819	2	1	2	2	1	4	core
OG0000820	2	2	2	2	0	4	core
OG0000821	2	2	2	2	0	4	core
OG0000822	1	2	2	2	1	4	core
OG0000823	2	1	2	2	1	4	core
OG0000824	1	2	2	2	1	4	core
OG0000825	1	2	2	2	1	4	core
OG0000826	2	2	1	2	1	4	core
OG0000827	1	2	2	2	1	4	core
OG0000828	1	2	2	2	1	4	core
OG0000829	2	2	2	2	0	4	core
OG0000830	1	2	2	2	1	4	core
OG0000831	1	2	2	2	1	4	core
OG0000832	2	1	2	2	1	4	core
OG0000833	2	2	2	2	0	4	core
OG0000834	2	1	2	2	1	4	core
OG0000835	1	2	2	2	1	4	core
OG0000836	2	2	2	2	0	4	core
OG0000837	2	1	2	2	1	4	core
OG0000838	2	2	2	2	0	4	core
OG0000839	2	2	1	2	1	4	core
OG0000840	2	2	2	2	0	4	core
OG0000841	2	1	2	2	1	4	core
OG0000842	2	2	2	2	0	4	core
OG0000843	2	1	2	2	1	4	core
OG0000844	2	1	2	2	1	4	core
OG0000845	2	1	2	2	1	4	core
OG0000846	1	2	2	2	1	4	core
OG0000847	2	1	2	2	1	4	core
OG0000848	1	2	2	2	1	4	core
OG0000849	2	2	2	2	0	4	core
OG0000850	2	1	1	3	1	4	core
OG0000851	2	2	2	2	0	4	core
OG0000852	2	2	2	2	0	4	core
OG0000853	1	2	2	3	0	4	core
OG0000854	2	1	2	2	1	4	core
OG0000855	1	2	2	2	1	4	core
OG0000856	1	2	2	2	1	4	core
OG0000857	1	2	2	2	1	4	core
OG0000858	2	2	2	2	0	4	core
OG0000859	2	1	2	2	1	4	core
OG0000860	2	2	2	2	0	4	core
OG0000861	2	2	1	2	1	4	core
OG0000862	2	2	1	3	0	4	core
OG0000863	2	2	1	2	1	4	core
OG0000864	1	2	2	2	1	4	core
OG0000865	2	2	1	2	1	4	core
OG0000866	1	2	2	2	1	4	core
OG0000867	2	2	2	2	0	4	core
OG0000868	2	2	2	2	0	4	core
OG0000869	2	1	2	2	1	4	core
OG0000870	2	1	2	2	1	4	core
OG0000871	1	2	1	3	1	4	core
OG0000872	2	2	1	2	1	4	core
OG0000873	2	1	2	2	1	4	core
OG0000874	1	2	2	2	1	4	core
OG0000875	1	2	2	2	1	4	core
OG0000876	2	2	1	2	1	4	core
OG0000877	2	2	2	2	0	4	core
OG0000878	1	2	2	2	1	4	core
OG0000879	2	2	2	2	0	4	core
OG0000880	1	2	2	2	1	4	core
OG0000881	0	2	0	6	0	2	shell
OG0000882	0	2	2	2	2	3	shell
OG0000883	1	2	1	2	1	4	core
OG0000884	1	2	2	2	0	4	core
OG0000885	1	1	2	2	1	4	core
OG0000886	1	1	2	2	1	4	core
OG0000887	2	2	1	2	0	4	core
OG0000888	0	2	2	2	1	3	shell
OG0000889	1	2	1	2	1	4	core
OG0000890	1	1	1	1	3	4	core
OG0000891	0	2	1	3	1	3	shell
OG0000892	1	1	1	2	2	4	core
OG0000893	1	1	1	3	1	4	core
OG0000894	2	0	2	2	1	3	shell
OG0000895	1	1	2	2	1	4	core
OG0000896	1	1	1	1	3	4	core
OG0000897	2	1	2	1	1	4	core
OG0000898	2	1	2	2	0	4	core
OG0000899	1	1	0	0	5	2	shell
OG0000900	1	2	1	2	1	4	core
OG0000901	1	1	2	2	1	4	core
OG0000902	1	2	1	2	1	4	core
OG0000903	1	1	1	2	2	4	core
OG0000904	2	2	2	0	1	3	shell
OG0000905	1	1	1	2	2	4	core
OG0000906	1	2	0	3	1	3	shell
OG0000907	2	0	2	0	3	2	shell
OG0000908	1	2	1	2	1	4	core
OG0000909	1	2	2	1	1	4	core
OG0000910	1	1	1	1	3	4	core
OG0000911	1	2	1	2	1	4	core
OG0000912	2	1	1	2	1	4	core
OG0000913	1	2	1	2	1	4	core
OG0000914	2	1	1	2	1	4	core
OG0000915	2	1	1	2	1	4	core
OG0000916	0	1	1	2	3	3	shell
OG0000917	1	2	2	1	1	4	core
OG0000918	1	1	2	2	1	4	core
OG0000919	1	2	1	2	1	4	core
OG0000920	2	1	2	1	1	4	core
OG0000921	2	2	1	0	2	3	shell
OG0000922	1	2	2	1	1	4	core
OG0000923	2	1	1	2	1	4	core
OG0000924	2	0	2	2	1	3	shell
OG0000925	1	1	2	2	1	4	core
OG0000926	2	1	1	0	3	3	shell
OG0000927	2	1	1	2	1	4	core
OG0000928	2	0	2	2	1	3	shell
OG0000929	1	2	1	2	1	4	core
OG0000930	2	3	1	0	1	3	shell
OG0000931	1	1	1	3	1	4	core
OG0000932	2	2	1	1	1	4	core
OG0000933	1	2	1	2	1	4	core
OG0000934	2	1	1	2	1	4	core
OG0000935	2	1	1	2	1	4	core
OG0000936	1	2	1	2	1	4	core
OG0000937	1	1	2	2	1	4	core
OG0000938	2	2	1	1	1	4	core
OG0000939	2	1	1	2	1	4	core
OG0000940	1	2	1	2	1	4	core
OG0000941	2	0	2	2	1	3	shell
OG0000942	1	0	2	3	1	3	shell
OG0000943	1	1	1	3	1	4	core
OG0000944	1	2	1	2	1	4	core
OG0000945	1	1	2	2	1	4	core
OG0000946	2	1	1	2	1	4	core
OG0000947	1	2	1	2	1	4	core
OG0000948	1	2	1	2	1	4	core
OG0000949	1	1	2	2	1	4	core
OG0000950	1	1	2	2	1	4	core
OG0000951	1	1	2	2	1	4	core
OG0000952	1	1	2	2	1	4	core
OG0000953	1	2	3	0	1	3	shell
OG0000954	1	1	1	3	1	4	core
OG0000955	2	0	2	2	1	3	shell
OG0000956	2	1	1	2	1	4	core
OG0000957	1	1	2	2	1	4	core
OG0000958	1	2	1	2	1	4	core
OG0000959	2	1	2	1	1	4	core
OG0000960	1	2	1	2	1	4	core
OG0000961	1	2	1	2	1	4	core
OG0000962	1	2	1	2	1	4	core
OG0000963	2	1	1	2	1	4	core
OG0000964	1	1	1	1	3	4	core
OG0000965	1	2	1	2	1	4	core
OG0000966	2	2	1	2	0	4	core
OG0000967	1	2	1	2	1	4	core
OG0000968	2	1	2	2	0	4	core
OG0000969	2	2	1	2	0	4	core
OG0000970	2	2	1	2	0	4	core
OG0000971	2	2	1	2	0	4	core
OG0000972	2	1	1	2	1	4	core
OG0000973	2	2	2	1	0	4	core
OG0000974	2	2	1	0	2	3	shell
OG0000975	1	1	1	0	4	3	shell
OG0000976	2	1	2	2	0	4	core
OG0000977	1	2	1	2	1	4	core
OG0000978	2	0	1	2	2	3	shell
OG0000979	1	2	1	2	1	4	core
OG0000980	1	2	2	2	0	4	core
OG0000981	2	1	2	2	0	4	core
OG0000982	1	2	1	3	0	4	core
OG0000983	2	1	1	2	1	4	core
OG0000984	1	1	2	2	1	4	core
OG0000985	2	1	1	1	2	4	core
OG0000986	2	1	1	2	1	4	core
OG0000987	2	1	1	2	1	4	core
OG0000988	1	1	1	3	1	4	core
OG0000989	3	1	3	0	0	3	shell
OG0000990	2	1	2	2	0	4	core
OG0000991	1	1	2	2	1	4	core
OG0000992	2	1	1	2	1	4	core
OG0000993	2	2	3	0	0	3	shell
OG0000994	1	2	2	2	0	4	core
OG0000995	1	2	2	2	0	4	core
OG0000996	2	1	2	2	0	4	core
OG0000997	1	2	1	2	1	4	core
OG0000998	2	1	1	1	2	4	core
OG0000999	2	1	2	2	0	4	core
OG0001000	1	1	1	2	2	4	core
OG0001001	2	1	1	2	1	4	core
OG0001002	2	1	2	2	0	4	core
OG0001003	2	0	2	2	1	3	shell
OG0001004	2	1	2	2	0	4	core
OG0001005	1	2	2	0	2	3	shell
OG0001006	2	2	1	2	0	4	core
OG0001007	1	1	1	4	0	4	core
OG0001008	2	1	2	0	2	3	shell
OG0001009	1	1	1	2	2	4	core
OG0001010	2	1	2	2	0	4	core
OG0001011	1	0	2	3	1	3	shell
OG0001012	2	2	1	2	0	4	core
OG0001013	2	1	2	2	0	4	core
OG0001014	1	1	1	2	2	4	core
OG0001015	1	1	1	1	3	4	core
OG0001016	1	1	1	3	1	4	core
OG0001017	1	1	1	4	0	4	core
OG0001018	1	3	0	0	3	2	shell
OG0001019	1	1	2	2	1	4	core
OG0001020	1	2	1	2	1	4	core
OG0001021	1	1	1	3	1	4	core
OG0001022	1	2	1	2	1	4	core
OG0001023	1	1	2	2	1	4	core
OG0001024	2	2	1	2	0	4	core
OG0001025	1	2	2	2	0	4	core
OG0001026	2	2	1	2	0	4	core
OG0001027	2	1	2	2	0	4	core
OG0001028	1	2	1	2	1	4	core
OG0001029	1	1	1	2	2	4	core
OG0001030	1	1	1	2	2	4	core
OG0001031	1	2	1	2	1	4	core
OG0001032	2	1	1	2	1	4	core
OG0001033	1	1	2	3	0	4	core
OG0001034	1	2	2	2	0	4	core
OG0001035	1	1	1	0	4	3	shell
OG0001036	1	2	1	2	1	4	core
OG0001037	1	2	1	2	1	4	core
OG0001038	1	1	1	2	2	4	core
OG0001039	1	1	1	2	2	4	core
OG0001040	1	2	2	2	0	4	core
OG0001041	2	2	1	2	0	4	core
OG0001042	2	1	1	2	1	4	core
OG0001043	1	2	1	2	1	4	core
OG0001044	1	1	1	2	2	4	core
OG0001045	1	1	2	2	1	4	core
OG0001046	1	1	1	2	2	4	core
OG0001047	1	2	1	2	1	4	core
OG0001048	1	1	1	4	0	4	core
OG0001049	2	2	2	0	1	3	shell
OG0001050	1	2	1	2	1	4	core
OG0001051	1	2	1	3	0	4	core
OG0001052	2	1	1	2	1	4	core
OG0001053	2	1	1	2	1	4	core
OG0001054	1	1	1	2	2	4	core
OG0001055	2	0	2	2	1	3	shell
OG0001056	1	1	2	3	0	4	core
OG0001057	1	2	1	2	1	4	core
OG0001058	2	1	1	2	1	4	core
OG0001059	1	1	2	2	1	4	core
OG0001060	2	1	2	2	0	4	core
OG0001061	2	1	2	2	0	4	core
OG0001062	2	0	2	2	1	3	shell
OG0001063	1	1	2	2	1	4	core
OG0001064	1	1	1	2	2	4	core
OG0001065	1	1	2	2	1	4	core
OG0001066	1	2	1	2	1	4	core
OG0001067	1	1	2	2	1	4	core
OG0001068	1	1	1	3	1	4	core
OG0001069	1	2	2	2	0	4	core
OG0001070	2	2	0	2	1	3	shell
OG0001071	1	1	1	3	1	4	core
OG0001072	1	2	2	2	0	4	core
OG0001073	2	1	1	2	1	4	core
OG0001074	2	1	2	2	0	4	core
OG0001075	1	1	2	2	1	4	core
OG0001076	1	2	3	0	1	3	shell
OG0001077	1	1	2	2	1	4	core
OG0001078	1	2	1	2	1	4	core
OG0001079	1	1	2	2	1	4	core
OG0001080	1	1	2	2	1	4	core
OG0001081	1	1	2	2	1	4	core
OG0001082	0	3	3	0	1	2	shell
OG0001083	0	2	1	2	2	3	shell
OG0001084	0	2	1	3	1	3	shell
OG0001085	0	0	0	7	0	1	cloud
OG0001086	1	1	1	1	2	4	core
OG0001087	1	2	0	3	0	3	shell
OG0001088	1	1	2	1	1	4	core
OG0001089	1	2	1	2	0	4	core
OG0001090	1	1	1	0	3	3	shell
OG0001091	1	1	1	1	2	4	core
OG0001092	2	0	2	0	2	2	shell
OG0001093	1	1	1	1	2	4	core
OG0001094	2	1	1	1	1	4	core
OG0001095	0	1	0	4	1	2	shell
OG0001096	1	1	1	1	2	4	core
OG0001097	0	1	0	4	1	2	shell
OG0001098	1	2	1	2	0	4	core
OG0001099	1	1	1	1	2	4	core
OG0001100	1	1	1	1	2	4	core
OG0001101	1	1	1	1	2	4	core
OG0001102	2	1	0	2	1	3	shell
OG0001103	1	1	1	1	2	4	core
OG0001104	1	2	0	2	1	3	shell
OG0001105	1	1	1	2	1	4	core
OG0001106	1	1	1	2	1	4	core
OG0001107	1	1	1	1	2	4	core
OG0001108	1	1	1	1	2	4	core
OG0001109	1	1	2	1	1	4	core
OG0001110	1	2	1	2	0	4	core
OG0001111	1	1	1	2	1	4	core
OG0001112	1	1	1	2	1	4	core
OG0001113	1	1	1	2	1	4	core
OG0001114	1	1	1	1	2	4	core
OG0001115	1	1	1	1	2	4	core
OG0001116	1	1	1	2	1	4	core
OG0001117	1	1	1	2	1	4	core
OG0001118	0	2	1	2	1	3	shell
OG0001119	1	2	1	1	1	4	core
OG0001120	1	1	1	2	1	4	core
OG0001121	1	1	1	2	1	4	core
OG0001122	1	1	1	2	1	4	core
OG0001123	1	1	1	2	1	4	core
OG0001124	1	2	1	1	1	4	core
OG0001125	1	2	1	1	1	4	core
OG0001126	1	2	1	1	1	4	core
OG0001127	1	1	1	2	1	4	core
OG0001128	1	1	2	1	1	4	core
OG0001129	1	1	1	1	2	4	core
OG0001130	1	1	1	2	1	4	core
OG0001131	1	1	2	1	1	4	core
OG0001132	1	1	1	2	1	4	core
OG0001133	2	1	1	1	1	4	core
OG0001134	1	1	1	2	1	4	core
OG0001135	0	1	1	1	3	3	shell
OG0001136	1	1	1	1	2	4	core
OG0001137	1	1	1	2	1	4	core
OG0001138	1	1	1	2	1	4	core
OG0001139	1	1	1	2	1	4	core
OG0001140	1	1	1	1	2	4	core
OG0001141	1	1	2	1	1	4	core
OG0001142	1	1	1	2	1	4	core
OG0001143	1	1	1	2	1	4	core
OG0001144	1	1	1	2	1	4	core
OG0001145	1	1	2	1	1	4	core
OG0001146	1	1	1	2	1	4	core
OG0001147	1	1	1	2	1	4	core
OG0001148	2	1	1	1	1	4	core
OG0001149	2	1	0	1	2	3	shell
OG0001150	1	1	1	1	2	4	core
OG0001151	1	1	1	2	1	4	core
OG0001152	1	1	1	2	1	4	core
OG0001153	1	1	2	2	0	4	core
OG0001154	1	1	1	2	1	4	core
OG0001155	2	1	1	2	0	4	core
OG0001156	1	1	1	2	1	4	core
OG0001157	3	1	0	0	2	2	shell
OG0001158	1	2	2	1	0	4	core
OG0001159	1	1	1	2	1	4	core
OG0001160	2	1	1	2	0	4	core
OG0001161	2	2	2	0	0	3	shell
OG0001162	1	1	2	2	0	4	core
OG0001163	1	1	2	2	0	4	core
OG0001164	1	2	1	2	0	4	core
OG0001165	1	1	1	3	0	4	core
OG0001166	1	1	1	2	1	4	core
OG0001167	1	1	1	3	0	4	core
OG0001168	1	1	1	3	0	4	core
OG0001169	1	1	1	2	1	4	core
OG0001170	1	1	1	3	0	4	core
OG0001171	1	1	2	2	0	4	core
OG0001172	1	2	1	2	0	4	core
OG0001173	1	1	2	2	0	4	core
OG0001174	1	1	1	2	1	4	core
OG0001175	1	1	1	2	1	4	core
OG0001176	1	1	1	2	1	4	core
OG0001177	2	0	2	2	0	3	shell
OG0001178	1	1	1	2	1	4	core
OG0001179	1	1	2	1	1	4	core
OG0001180	1	1	2	2	0	4	core
OG0001181	1	1	1	2	1	4	core
OG0001182	1	2	0	3	0	3	shell
OG0001183	1	1	2	2	0	4	core
OG0001184	1	1	1	1	2	4	core
OG0001185	1	1	1	2	1	4	core
OG0001186	2	1	1	2	0	4	core
OG0001187	2	2	2	0	0	3	shell
OG0001188	2	1	1	1	1	4	core
OG0001189	2	2	1	0	1	3	shell
OG0001190	1	1	2	2	0	4	core
OG0001191	2	0	2	2	0	3	shell
OG0001192	1	1	1	1	2	4	core
OG0001193	1	1	2	2	0	4	core
OG0001194	1	1	2	0	2	3	shell
OG0001195	2	0	2	2	0	3	shell
OG0001196	1	1	1	3	0	4	core
OG0001197	1	1	1	2	1	4	core
OG0001198	1	1	1	2	1	4	core
OG0001199	1	1	1	1	2	4	core
OG0001200	1	1	1	2	1	4	core
OG0001201	1	1	2	2	0	4	core
OG0001202	1	1	1	2	1	4	core
OG0001203	1	1	1	2	1	4	core
OG0001204	1	1	1	1	2	4	core
OG0001205	1	1	1	2	1	4	core
OG0001206	1	1	1	2	1	4	core
OG0001207	1	1	1	2	1	4	core
OG0001208	1	1	1	2	1	4	core
OG0001209	1	1	1	2	1	4	core
OG0001210	1	1	2	2	0	4	core
OG0001211	1	1	1	2	1	4	core
OG0001212	1	1	2	2	0	4	core
OG0001213	1	1	1	2	1	4	core
OG0001214	1	1	2	2	0	4	core
OG0001215	1	1	1	2	1	4	core
OG0001216	1	1	1	2	1	4	core
OG0001217	1	1	1	2	1	4	core
OG0001218	1	1	2	2	0	4	core
OG0001219	1	1	1	2	1	4	core
OG0001220	1	1	1	2	1	4	core
OG0001221	1	1	1	2	1	4	core
OG0001222	1	1	1	0	3	3	shell
OG0001223	1	1	1	1	2	4	core
OG0001224	1	1	1	3	0	4	core
OG0001225	1	1	1	2	1	4	core
OG0001226	1	1	1	2	1	4	core
OG0001227	1	1	1	0	3	3	shell
OG0001228	1	1	1	2	1	4	core
OG0001229	2	1	2	0	1	3	shell
OG0001230	1	1	1	2	1	4	core
OG0001231	1	1	2	2	0	4	core
OG0001232	1	1	1	2	1	4	core
OG0001233	1	2	0	2	1	3	shell
OG0001234	1	1	1	2	1	4	core
OG0001235	1	1	1	2	1	4	core
OG0001236	1	1	1	2	1	4	core
OG0001237	1	1	1	2	1	4	core
OG0001238	1	1	1	2	1	4	core
OG0001239	2	1	1	2	0	4	core
OG0001240	1	1	1	2	1	4	core
OG0001241	1	2	0	2	1	3	shell
OG0001242	1	1	1	2	1	4	core
OG0001243	1	1	1	2	1	4	core
OG0001244	1	1	1	1	2	4	core
OG0001245	1	1	1	2	1	4	core
OG0001246	2	1	1	2	0	4	core
OG0001247	2	1	1	2	0	4	core
OG0001248	1	1	1	2	1	4	core
OG0001249	1	1	1	2	1	4	core
OG0001250	1	1	2	1	1	4	core
OG0001251	1	1	1	0	3	3	shell
OG0001252	1	1	1	2	1	4	core
OG0001253	1	2	2	0	1	3	shell
OG0001254	1	1	1	0	3	3	shell
OG0001255	1	1	1	2	1	4	core
OG0001256	1	0	1	2	2	3	shell
OG0001257	1	1	1	1	2	4	core
OG0001258	2	1	1	2	0	4	core
OG0001259	1	0	1	0	4	2	shell
OG0001260	1	1	1	1	2	4	core
OG0001261	1	1	1	2	1	4	core
OG0001262	1	1	1	2	1	4	core
OG0001263	1	2	1	1	1	4	core
OG0001264	1	1	1	2	1	4	core
OG0001265	1	1	1	2	1	4	core
OG0001266	1	2	1	1	1	4	core
OG0001267	1	2	1	2	0	4	core
OG0001268	1	1	1	2	1	4	core
OG0001269	2	1	1	2	0	4	core
OG0001270	1	1	2	1	1	4	core
OG0001271	1	1	1	1	2	4	core
OG0001272	1	1	1	2	1	4	core
OG0001273	1	1	1	2	1	4	core
OG0001274	1	1	2	1	1	4	core
OG0001275	1	1	1	2	1	4	core
OG0001276	1	1	1	2	1	4	core
OG0001277	1	1	1	2	1	4	core
OG0001278	1	1	1	2	1	4	core
OG0001279	1	1	1	2	1	4	core
OG0001280	1	1	1	2	1	4	core
OG0001281	1	1	2	2	0	4	core
OG0001282	1	1	1	2	1	4	core
OG0001283	1	1	1	2	1	4	core
OG0001284	2	2	1	0	1	3	shell
OG0001285	1	0	2	2	1	3	shell
OG0001286	1	1	1	2	1	4	core
OG0001287	1	1	1	1	2	4	core
OG0001288	1	1	1	2	1	4	core
OG0001289	1	1	1	2	1	4	core
OG0001290	1	1	1	2	1	4	core
OG0001291	1	1	2	2	0	4	core
OG0001292	1	1	1	1	2	4	core
OG0001293	1	1	2	1	1	4	core
OG0001294	1	1	1	2	1	4	core
OG0001295	1	1	1	0	3	3	shell
OG0001296	1	1	1	2	1	4	core
OG0001297	0	2	1	2	1	3	shell
OG0001298	0	1	2	2	1	3	shell
OG0001299	0	2	2	2	0	3	shell
OG0001300	0	2	2	2	0	3	shell
OG0001301	0	3	0	3	0	2	shell
OG0001302	0	2	2	2	0	3	shell
OG0001303	0	2	2	2	0	3	shell
OG0001304	0	2	1	3	0	3	shell
OG0001305	0	1	2	2	1	3	shell
OG0001306	0	1	2	2	1	3	shell
OG0001307	0	1	2	2	1	3	shell
OG0001308	1	1	1	1	1	4	core
OG0001309	0	0	2	2	1	2	shell
OG0001310	1	1	1	0	2	3	shell
OG0001311	1	0	2	2	0	3	shell
OG0001312	1	1	1	1	1	4	core
OG0001313	0	1	1	2	1	3	shell
OG0001314	1	0	0	1	3	2	shell
OG0001315	1	2	0	2	0	3	shell
OG0001316	1	1	1	1	1	4	core
OG0001317	1	2	2	0	0	3	shell
OG0001318	1	0	2	0	2	2	shell
OG0001319	1	0	0	1	3	2	shell
OG0001320	1	0	1	1	2	3	shell
OG0001321	1	1	1	1	1	4	core
OG0001322	1	1	1	1	1	4	core
OG0001323	1	1	1	1	1	4	core
OG0001324	1	1	1	1	1	4	core
OG0001325	0	0	1	0	4	1	cloud
OG0001326	1	1	1	2	0	4	core
OG0001327	1	1	1	1	1	4	core
OG0001328	1	1	1	1	1	4	core
OG0001329	1	1	1	1	1	4	core
OG0001330	1	1	1	1	1	4	core
OG0001331	0	0	0	1	4	1	cloud
OG0001332	1	1	1	1	1	4	core
OG0001333	1	1	1	1	1	4	core
OG0001334	1	1	1	1	1	4	core
OG0001335	1	1	1	1	1	4	core
OG0001336	1	1	1	1	1	4	core
OG0001337	1	1	1	1	1	4	core
OG0001338	1	1	1	1	1	4	core
OG0001339	1	1	1	1	1	4	core
OG0001340	1	1	1	1	1	4	core
OG0001341	0	0	1	3	1	2	shell
OG0001342	2	0	1	2	0	3	shell
OG0001343	2	0	1	1	1	3	shell
OG0001344	1	1	1	1	1	4	core
OG0001345	1	1	1	1	1	4	core
OG0001346	1	1	1	1	1	4	core
OG0001347	1	1	1	1	1	4	core
OG0001348	1	1	1	1	1	4	core
OG0001349	1	1	1	1	1	4	core
OG0001350	1	1	1	1	1	4	core
OG0001351	1	1	1	1	1	4	core
OG0001352	1	1	1	1	1	4	core
OG0001353	1	1	1	1	1	4	core
OG0001354	1	1	1	1	1	4	core
OG0001355	1	1	1	1	1	4	core
OG0001356	1	1	1	1	1	4	core
OG0001357	1	1	1	1	1	4	core
OG0001358	1	1	1	1	1	4	core
OG0001359	1	1	1	1	1	4	core
OG0001360	1	1	1	1	1	4	core
OG0001361	1	1	1	1	1	4	core
OG0001362	1	1	1	1	1	4	core
OG0001363	1	1	1	1	1	4	core
OG0001364	1	1	1	1	1	4	core
OG0001365	1	1	1	1	1	4	core
